  236.76  237.76  238.84  239.92  241.01  242.22  243.43  244.65  246.41  248.43
  250.45  251.43  252.22  253.00  253.70  254.27  254.90  255.54  256.09  256.64
  257.20  257.77  258.39  258.88  259.40  259.96  260.52  261.22  262.02  262.82
  263.55  264.19  264.95  265.70  266.44  267.04  267.65  268.25  268.83  269.37
  270.00  270.64  271.60  272.73  273.99  275.22  276.39  277.56  278.95  280.35
  281.57  282.71  283.69  284.43  285.05  285.11  285.19  285.74  286.30  286.58
  286.63  286.68  286.69  286.69  286.68  286.75  286.83  286.91  286.64  286.56
  286.66  286.76  286.57  286.18  286.06  285.90  285.47  284.95  284.56  284.30
  284.04  283.71  283.25  283.01  282.78  282.55  282.30  282.53  282.48  282.55
  282.72  282.89  283.07  283.11  283.52  284.06  284.56  284.98  285.61  286.21
  286.60  287.00  288.29  289.59  290.91  293.22  295.68  298.14  300.60  301.99
  303.28  305.04  306.87  308.69  310.47  312.47  314.61  316.72  318.83  320.97
  322.81  324.64  326.48  328.14  329.73  331.24  332.56  333.82  335.09  336.36
  337.65  339.13  340.25  341.31  342.74  344.02  345.31  346.59  347.42  348.24
  349.03  348.90  349.07  349.23  349.40  349.14  348.41  347.63  346.94  346.25
  345.66  345.64  345.66  345.99  346.32  346.94  348.40  350.18  351.72  353.03
  354.33  355.64  357.09  358.17  358.78  359.40  360.01  360.63  360.86  360.98
  361.10  361.07  361.01  360.95  360.85  360.23  359.63  359.03  357.18  354.89
  352.73  350.65  349.51  348.36  347.23  346.12  345.00  343.88  342.77  341.65
  339.89  335.74  331.58  328.61  325.93  323.27  320.71  319.01  317.31  315.61
  313.91  312.21  310.77  310.20  309.54  308.89  308.23  307.58  306.93  306.27
  305.62  304.96  304.31  303.65  303.00  302.35  301.55  300.58  299.60  298.61
  297.62  296.63  295.64  294.67  293.70  292.79  291.89  290.90  289.76  288.58
  287.37  286.26  285.40  284.50  283.44  282.37  281.33  280.42  279.36  278.30
  277.24  275.60  273.90  272.20  270.68  269.46  268.25  267.04  265.84  264.64
  263.43  262.23  261.06  259.41  257.58  255.84  254.10  252.39  250.86  249.48
  248.10  246.72  245.28  243.70  242.29  240.71  239.42  238.13  236.83  235.53
  451.38  450.11  448.72  447.34  445.95  444.56  443.15  441.72  439.93  437.46
  434.97  432.47  430.21  428.43  426.64  424.85  423.06  421.27  419.68  418.17
  416.67  415.16  413.65  412.15  410.70  409.58  408.46  407.34  406.22  405.11
  403.99  402.87  401.75  400.63  399.54  398.45  397.36  396.27  395.18  394.09
  393.00  391.91  390.82  389.73  388.63  387.54  386.44  385.33  384.23  383.12
  382.00  380.87  379.56  378.26  376.96  375.66  374.36  373.06  371.76  370.44
  369.12  367.82  366.51  365.21  363.91  362.60  361.30  359.99  358.67  357.40
  356.15  354.90  353.65  352.40  351.15  350.04  348.96  347.88  346.80  345.72
  344.63  343.55  342.47  341.38  340.36  339.46  338.55  337.64  336.75  335.86
  334.98  334.09  333.20  332.32  331.43  330.55  329.81  329.06  328.30  327.54
  326.81  326.08  325.36  324.63  323.91  323.19  322.46  321.74  321.01  319.93
  318.72  317.57  316.61  315.66  314.71  313.76  312.80  311.85  310.86  309.98
  309.10  308.27  307.49  306.70  305.89  305.01  304.13  303.25  302.52  301.84
  301.13  300.32  299.53  298.74  297.95  297.16  296.37  295.58  294.79  293.99
  293.20  292.41  291.62  290.83  289.99  289.14  288.30  287.46  286.62  285.78
  284.94  284.10  283.33  282.68  282.04  281.39  280.74  280.14  279.53  278.92
  278.35  277.99  277.64  277.30  276.97  276.67  276.40  276.13  275.83  275.49
  275.15  274.84  274.56  274.17  273.67  273.17  272.65  272.04  271.43  270.81
  269.77  268.96  268.17  267.28  266.38  265.49  264.74  264.18  263.63  262.88
  262.23  261.71  261.19  260.61  259.86  259.14  258.35  257.51  256.66  255.87
  255.07  254.27  253.47  252.63  251.75  250.86  249.57  248.23  246.90  245.53
  244.34  243.17  241.99  240.82  239.14  237.43  236.28  234.85  233.43  232.41
  231.53  230.68  230.00  229.39  228.95  228.51  228.22  228.26  228.31  228.46
  228.61  228.76  228.91  229.32  229.86  230.40  231.00  231.73  232.45  233.18
  233.91  234.85  235.93  237.06  238.23  239.62  240.99  242.21  243.62  245.64
  247.61  249.56  251.07  251.85  252.53  253.15  253.81  254.39  254.95  255.50
  256.12  256.74  257.35  257.71  258.24  258.77  259.34  259.91  260.48  261.16
  261.90  262.64  263.40  264.15  264.90  265.50  266.11  266.73  267.20  267.72
  268.35  268.99  269.62  270.24  270.99  272.16  273.33  274.50  275.83  277.23
  278.64  280.05  281.07  281.82  282.56  282.79  283.22  283.78  284.34  284.77
  284.82  284.86  284.85  284.85  284.84  284.86  284.94  284.91  284.60  284.41
  284.51  284.40  284.02  283.63  283.34  283.14  282.82  282.36  282.10  281.84
  281.58  281.32  281.04  280.80  280.52  280.24  279.95  280.09  280.37  280.62
  280.84  281.02  281.19  281.35  281.86  282.39  282.85  283.26  283.89  284.29
  284.68  285.08  286.19  287.48  288.63  290.20  292.47  294.90  297.34  300.02
  301.75  303.58  305.29  307.02  308.76  310.13  311.86  313.97  316.08  318.34
  320.80  322.64  324.41  326.00  327.41  328.74  330.26  331.61  332.88  334.15
  335.49  336.73  337.74  338.68  339.63  340.66  341.92  343.21  344.27  345.13
  345.89  345.64  345.39  345.52  345.68  345.20  344.38  343.57  342.76  342.04
  341.88  341.87  341.85  341.96  342.84  343.88  345.50  347.02  349.09  351.04
  352.35  353.66  355.31  356.34  356.96  357.57  358.23  359.35  359.48  359.56
  359.64  360.01  359.97  359.94  360.02  359.09  358.47  357.87  356.99  354.70
  352.41  350.40  349.13  347.98  346.83  345.69  344.54  343.41  342.29  341.18
  338.48  334.70  330.69  328.13  325.53  322.93  320.48  318.78  317.09  315.39
  313.69  311.99  310.77  310.77  310.16  309.51  308.85  308.20  307.54  306.89
  306.24  305.58  304.93  304.27  303.62  302.89  301.94  300.98  299.99  299.01
  298.04  297.15  296.25  295.36  294.46  293.57  292.57  291.56  290.48  289.26
  288.14  287.28  286.42  285.46  284.40  283.35  282.75  281.86  280.90  279.85
  278.25  276.99  275.71  274.44  272.64  270.52  269.31  268.11  266.93  265.75
  264.57  263.39  262.25  261.11  259.51  257.80  256.10  254.40  252.87  251.44
  250.05  248.60  247.19  245.82  244.44  242.85  241.17  239.79  238.51  237.29
  451.54  450.25  448.80  447.36  445.93  444.49  443.06  441.62  439.73  437.16
  434.70  432.24  430.07  428.33  426.54  424.75  422.96  421.17  419.56  418.05
  416.55  415.04  413.53  412.03  410.57  409.41  408.26  407.11  405.96  404.80
  403.65  402.50  401.35  400.25  399.22  398.18  397.14  396.11  395.02  393.93
  392.84  391.75  390.66  389.56  388.46  387.37  386.27  385.17  384.09  383.07
  382.04  381.01  379.78  378.48  377.18  375.88  374.58  373.27  371.95  370.63
  369.34  368.05  366.76  365.46  364.17  362.87  361.57  360.26  359.00  357.76
  356.51  355.26  354.00  352.74  351.48  350.32  349.23  348.15  347.07  345.98
  344.88  343.79  342.70  341.61  340.56  339.65  338.75  337.86  336.98  336.09
  335.21  334.32  333.44  332.56  331.68  330.80  330.04  329.28  328.55  327.82
  327.10  326.38  325.65  324.93  324.19  323.45  322.71  321.97  321.28  320.50
  319.35  318.40  317.44  316.41  315.31  314.20  313.10  312.19  311.40  310.59
  309.76  308.92  308.04  307.16  306.28  305.40  304.52  303.81  303.13  302.33
  301.50  300.67  299.88  299.08  298.29  297.50  296.62  295.74  294.86  293.98
  293.09  292.21  291.33  290.46  289.61  288.76  287.94  287.11  286.29  285.47
  284.65  283.82  283.00  282.18  281.36  280.63  280.05  279.57  278.96  278.35
  277.74  277.30  276.94  276.60  276.27  275.94  275.67  275.39  275.11  274.76
  274.42  274.08  273.80  273.45  272.95  272.45  271.95  271.38  270.76  269.73
  268.70  267.71  267.04  266.36  265.51  264.62  263.73  263.15  262.60  262.04
  261.37  260.84  260.12  259.36  258.61  257.89  257.18  256.34  255.50  254.66
  253.82  252.99  252.19  251.36  250.32  248.98  247.64  246.30  244.97  243.63
  242.37  241.20  239.72  238.07  236.25  234.30  232.62  231.49  230.53  229.84
  229.16  228.47  227.78  227.31  226.86  226.42  226.32  226.32  226.31  226.46
  226.60  226.74  226.92  227.24  227.74  228.28  228.76  229.25  229.83  230.42
  231.06  231.95  233.12  234.29  235.46  236.79  238.19  239.60  240.98  242.81
  244.76  246.72  248.67  250.62  251.40  252.06  252.70  253.25  253.85  254.47
  255.09  255.70  256.18  256.55  257.09  257.60  258.16  258.73  259.30  259.87
  260.41  261.09  261.85  262.60  263.36  263.96  264.61  265.11  265.58  266.07
  266.70  267.34  267.97  268.49  269.11  269.80  270.48  271.44  272.71  274.08
  275.12  276.17  277.27  278.39  279.52  280.63  281.26  281.82  282.38  282.94
  283.02  283.02  283.01  283.01  283.00  282.99  283.05  282.87  282.56  282.26
  282.24  281.85  281.47  281.08  280.69  280.38  280.10  279.77  279.47  279.17
  278.87  278.57  278.40  278.11  277.83  277.54  277.40  277.35  277.61  277.87
  278.12  278.38  278.63  279.21  279.96  280.70  281.14  281.55  281.97  282.37
  282.76  283.15  284.08  285.30  286.27  287.65  289.54  291.61  294.05  296.73
  299.47  301.91  303.64  305.38  307.10  308.41  309.73  311.22  313.33  315.64
  318.12  320.59  322.10  323.43  324.76  326.09  327.60  329.12  330.64  331.94
  333.21  334.19  335.09  335.99  336.92  337.95  338.98  340.01  341.11  342.18
  342.75  342.50  342.25  342.00  341.96  341.17  340.44  339.79  339.13  338.95
  338.90  338.89  338.88  339.11  339.93  340.95  342.46  343.98  345.87  347.99
  350.11  351.83  353.53  354.52  355.14  355.94  357.06  358.04  358.12  358.20
  358.74  359.06  359.03  358.99  359.23  358.32  357.39  356.70  356.10  354.51
  352.22  350.30  349.01  347.73  346.47  345.32  344.17  343.02  341.88  340.63
  336.96  333.35  329.97  327.45  325.04  322.66  320.43  318.76  317.09  315.43
  313.76  312.10  310.77  310.77  310.77  310.12  309.47  308.82  308.16  307.51
  306.85  306.20  305.55  304.89  304.24  303.28  302.32  301.44  300.61  299.72
  298.82  297.93  297.03  296.14  295.24  294.25  293.26  292.19  291.11  290.03
  289.17  288.31  287.45  286.43  285.36  284.76  284.16  283.26  282.30  281.50
  280.51  279.24  277.97  276.70  274.70  272.61  270.45  269.27  268.09  266.91
  265.73  264.57  263.43  262.31  261.25  259.81  258.11  256.41  254.87  253.45
  251.98  250.72  249.35  247.98  246.60  245.02  243.33  241.81  240.37  239.15
  451.72  450.46  448.98  447.50  446.02  444.54  443.06  441.58  439.59  437.00
  434.42  431.89  429.83  428.09  426.35  424.62  422.87  421.08  419.48  417.92
  416.36  414.80  413.24  411.68  410.29  409.08  407.87  406.70  405.54  404.38
  403.22  402.07  400.92  399.87  398.83  397.79  396.76  395.72  394.69  393.65
  392.61  391.58  390.49  389.42  388.39  387.37  386.34  385.31  384.29  383.26
  382.23  381.20  380.02  378.72  377.40  376.07  374.73  373.40  372.07  370.73
  369.44  368.15  366.87  365.59  364.31  363.02  361.74  360.47  359.21  357.94
  356.68  355.46  354.23  353.01  351.78  350.58  349.49  348.39  347.30  346.21
  345.11  344.02  342.93  341.83  340.74  339.86  338.98  338.09  337.21  336.33
  335.45  334.57  333.68  332.80  331.92  331.04  330.26  329.52  328.78  328.04
  327.30  326.56  325.82  325.08  324.34  323.60  322.90  322.25  321.59  320.87
  319.81  318.71  317.61  316.51  315.40  314.30  313.51  312.73  311.93  311.06
  310.19  309.30  308.42  307.54  306.66  305.78  305.10  304.37  303.53  302.70
  301.83  300.86  299.77  298.88  298.00  297.12  296.24  295.36  294.48  293.60
  292.72  291.84  290.96  290.10  289.24  288.38  287.53  286.69  285.87  285.05
  284.22  283.40  282.58  281.76  280.94  280.04  279.36  278.78  278.39  277.79
  277.17  276.60  276.25  275.90  275.57  275.24  274.93  274.66  274.38  274.04
  273.70  273.36  273.04  272.72  272.22  271.72  271.22  270.68  269.65  268.63
  267.60  266.54  265.79  265.12  264.44  263.75  262.86  262.13  261.57  261.01
  260.37  259.63  258.87  258.11  257.36  256.64  255.94  255.18  254.34  253.50
  252.65  251.81  250.97  249.73  248.39  247.05  245.71  244.37  243.03  241.70
  240.26  238.61  236.96  235.30  233.35  231.40  229.93  228.99  228.31  227.63
  226.94  226.26  225.70  225.23  224.76  224.36  224.38  224.38  224.37  224.45
  224.60  224.64  224.93  225.25  225.61  226.15  226.62  226.96  227.54  228.12
  228.71  229.52  230.43  231.51  232.68  233.95  235.36  236.75  238.04  239.67
  241.65  243.60  245.55  247.50  249.43  250.97  251.58  252.20  252.82  253.43
  254.05  254.65  255.02  255.38  255.93  256.42  256.99  257.56  258.12  258.61
  259.14  259.76  260.38  261.05  261.81  262.45  263.01  263.49  263.96  264.43
  265.05  265.69  266.23  266.74  267.33  268.01  268.69  269.38  269.96  270.46
  271.16  272.21  273.32  274.39  275.46  276.54  277.69  278.86  280.03  280.97
  281.19  281.18  281.17  281.17  281.15  281.15  281.14  280.83  280.37  279.87
  279.64  279.24  278.83  278.43  278.03  277.67  277.38  277.04  276.67  276.33
  276.03  275.73  275.57  275.41  275.13  274.90  274.85  274.81  274.85  275.11
  275.37  275.69  276.20  276.88  277.62  278.21  278.75  279.30  279.82  280.34
  280.84  281.23  281.98  282.95  283.92  285.11  286.99  288.88  290.76  293.36
  295.95  299.64  302.00  303.73  305.38  306.69  308.01  309.33  310.65  312.90
  315.24  317.58  319.37  320.78  322.11  323.44  324.95  326.47  327.99  329.26
  330.53  331.51  332.41  333.31  334.21  335.24  336.27  337.05  337.43  338.59
  339.50  339.26  339.00  338.73  338.48  337.85  337.20  336.55  336.44  336.32
  336.26  336.24  336.43  336.73  337.32  338.33  339.62  340.94  342.64  344.84
  347.29  349.74  351.75  352.70  353.65  354.77  355.90  356.68  356.76  357.05
  357.87  358.12  358.08  358.12  358.42  357.56  356.63  355.70  354.94  354.32
  352.03  350.19  348.91  347.63  346.34  345.06  343.82  342.67  341.52  339.49
  335.82  332.66  330.03  327.75  325.38  323.00  320.67  319.00  317.33  315.66
  313.99  312.32  310.81  310.77  310.77  310.74  310.09  309.43  308.78  308.13
  307.47  306.82  306.16  305.51  304.62  303.66  302.95  302.53  301.49  300.50
  299.61  298.71  297.82  296.92  295.92  294.95  293.87  292.79  291.99  291.07
  290.19  289.33  288.45  287.39  286.77  286.18  285.58  284.66  283.75  283.10
  282.21  281.29  280.22  278.95  276.96  275.39  273.16  270.43  269.24  268.06
  266.88  265.75  264.67  263.65  262.58  261.46  260.12  258.43  256.87  255.43
  253.86  252.53  251.38  250.13  248.76  247.18  245.63  244.14  242.61  241.06
  451.99  450.65  449.17  447.68  446.20  444.72  443.24  441.62  439.48  436.89
  434.30  431.71  429.67  427.93  426.19  424.45  422.72  420.98  419.34  417.74
  416.17  414.60  413.03  411.46  410.08  408.84  407.61  406.38  405.18  403.99
  402.83  401.67  400.56  399.65  398.63  397.61  396.58  395.56  394.54  393.51
  392.49  391.47  390.45  389.44  388.44  387.43  386.43  385.42  384.41  383.39
  382.36  381.34  380.18  378.85  377.51  376.18  374.84  373.50  372.16  370.83
  369.55  368.27  367.00  365.72  364.44  363.17  361.89  360.64  359.41  358.18
  356.94  355.71  354.48  353.25  352.03  350.81  349.71  348.62  347.53  346.44
  345.34  344.25  343.16  342.03  340.90  339.99  339.11  338.23  337.34  336.46
  335.58  334.69  333.81  332.93  332.07  331.21  330.41  329.67  328.93  328.19
  327.45  326.71  325.97  325.23  324.53  323.87  323.19  322.44  321.69  320.93
  319.91  318.81  317.70  316.60  315.63  314.85  314.03  313.17  312.30  311.44
  310.57  309.69  308.81  307.93  307.07  306.39  305.57  304.73  303.81  302.83
  301.86  300.88  299.79  298.69  297.62  296.74  295.86  294.98  294.10  293.22
  292.34  291.46  290.58  289.72  288.87  288.01  287.16  286.31  285.45  284.62
  283.80  282.98  282.16  281.33  280.49  279.57  278.66  278.09  277.62  277.22
  276.61  276.00  275.56  275.20  274.87  274.54  274.21  273.92  273.65  273.32
  272.98  272.63  272.29  271.99  271.49  270.99  270.23  269.24  268.41  267.52
  266.49  265.46  264.54  263.87  263.19  262.52  261.84  261.10  260.48  259.78
  259.08  258.38  257.62  256.86  256.11  255.40  254.70  254.00  253.18  252.33
  251.49  250.57  249.18  247.79  246.45  245.11  243.77  242.43  241.09  239.41
  237.61  235.84  234.19  232.40  230.57  229.32  228.07  226.97  226.10  225.42
  224.73  224.09  223.61  223.14  222.67  222.45  222.44  222.44  222.43  222.44
  222.55  222.63  222.94  223.26  223.58  224.03  224.48  224.82  225.24  225.83
  226.42  227.34  228.26  229.18  230.09  231.11  232.40  233.69  234.98  236.39
  238.40  240.40  242.36  244.31  246.24  248.18  250.09  251.16  251.78  252.40
  253.02  253.48  253.85  254.22  254.75  255.24  255.81  256.38  256.86  257.32
  257.88  258.49  259.11  259.73  260.33  260.92  261.39  261.86  262.33  262.81
  263.40  263.98  264.48  264.99  265.54  266.22  266.91  267.53  268.06  268.56
  269.06  269.46  269.94  270.52  271.40  272.47  273.58  274.75  275.74  276.44
  277.09  277.18  277.80  277.94  277.92  277.90  277.88  277.56  277.05  276.79
  276.77  276.57  276.16  275.76  275.38  275.01  274.67  274.33  273.96  273.58
  273.21  272.88  272.71  272.65  272.43  272.35  272.30  272.26  272.21  272.36
  272.76  273.27  273.80  274.53  275.08  275.62  276.17  276.78  277.30  277.82
  278.33  278.95  279.77  280.62  281.57  282.57  284.45  286.31  288.12  290.06
  292.44  295.93  299.83  302.08  303.66  304.98  306.29  307.54  308.77  310.20
  312.19  314.53  316.56  317.97  319.38  320.79  321.99  323.08  324.17  325.26
  326.46  327.82  329.18  330.55  331.52  332.44  332.82  333.19  333.57  334.40
  334.97  335.43  335.65  335.38  335.14  334.62  334.01  333.90  333.78  333.66
  333.61  333.74  334.05  334.35  334.71  335.73  337.03  338.32  339.76  341.87
  344.39  346.91  349.43  351.37  352.49  353.61  354.73  355.32  355.40  356.18
  357.01  357.17  357.14  357.31  357.62  356.79  355.86  354.93  354.01  353.18
  351.84  350.09  348.80  347.52  346.24  344.95  343.67  342.39  341.16  338.52
  335.67  332.81  330.15  327.96  325.72  323.34  320.97  319.24  317.57  315.90
  314.24  312.87  311.50  310.77  310.77  310.77  310.71  310.05  309.40  308.74
  308.09  307.44  306.78  305.97  305.01  304.46  304.15  303.44  302.40  301.36
  300.39  299.49  298.60  297.62  296.63  295.55  294.76  293.96  293.08  292.17
  291.25  290.36  289.41  288.79  288.19  287.59  287.00  286.06  285.31  284.65
  283.83  282.92  282.00  281.08  279.74  278.17  276.47  273.09  270.40  269.22
  268.07  267.02  266.00  264.99  263.90  262.78  261.67  260.44  258.87  257.31
  255.74  254.32  253.18  252.04  250.89  249.44  247.95  246.46  244.95  243.40
  452.14  450.81  449.34  447.85  446.37  444.89  443.24  441.55  439.38  436.79
  434.19  431.60  429.59  427.85  426.11  424.38  422.64  420.90  419.27  417.65
  416.02  414.40  412.79  411.22  409.89  408.65  407.42  406.18  404.95  403.71
  402.48  401.29  400.26  399.35  398.43  397.51  396.54  395.52  394.50  393.47
  392.45  391.43  390.41  389.40  388.40  387.39  386.38  385.38  384.37  383.36
  382.36  381.40  380.29  378.94  377.61  376.27  374.93  373.60  372.26  370.92
  369.64  368.36  367.08  365.81  364.53  363.26  362.06  360.86  359.63  358.40
  357.17  355.94  354.72  353.50  352.28  351.07  349.94  348.85  347.76  346.67
  345.57  344.46  343.33  342.20  341.07  340.12  339.24  338.36  337.47  336.59
  335.71  334.83  333.97  333.11  332.25  331.38  330.56  329.82  329.08  328.34
  327.60  326.86  326.15  325.50  324.76  324.01  323.26  322.51  321.75  321.00
  320.00  318.90  317.80  316.96  316.14  315.27  314.41  313.55  312.68  311.82
  310.95  310.08  309.19  308.37  307.61  306.76  305.78  304.80  303.83  302.85
  301.88  300.90  299.82  298.72  297.62  296.52  295.49  294.61  293.72  292.84
  291.96  291.08  290.21  289.36  288.50  287.64  286.78  285.92  285.08  284.23
  283.38  282.56  281.74  280.91  280.02  279.10  278.19  277.39  276.83  276.46
  276.04  275.43  274.86  274.51  274.17  273.84  273.51  273.19  272.91  272.59
  272.25  271.91  271.57  271.24  270.76  269.78  268.80  267.81  266.94  266.14
  265.35  264.35  263.31  262.62  261.95  261.27  260.59  259.90  259.19  258.49
  257.79  257.09  256.37  255.61  254.86  254.15  253.45  252.75  252.01  251.17
  250.04  248.65  247.26  245.87  244.51  243.17  241.83  240.39  238.55  236.76
  234.97  233.19  231.43  229.96  228.71  227.46  226.20  225.04  224.09  223.20
  222.52  222.00  221.53  221.06  220.48  220.31  220.29  220.28  220.27  220.25
  220.24  220.57  220.96  221.27  221.59  221.91  222.34  222.69  223.03  223.53
  224.25  225.16  226.08  226.94  227.76  228.65  229.66  230.66  231.92  233.21
  235.12  237.12  239.13  241.12  243.07  245.01  246.94  248.82  250.70  251.36
  251.95  252.32  252.69  253.06  253.55  254.06  254.63  255.12  255.57  256.03
  256.61  257.23  257.84  258.44  258.94  259.31  259.73  260.22  260.71  261.18
  261.72  262.23  262.73  263.24  263.76  264.44  265.08  265.64  266.17  266.67
  267.11  267.33  267.70  268.29  268.88  269.47  269.93  270.26  270.63  271.21
  271.92  272.44  273.07  273.69  274.32  274.30  274.28  274.24  273.74  273.72
  273.70  273.69  273.50  273.09  272.72  272.35  271.98  271.63  271.25  270.88
  270.45  270.01  269.81  269.75  269.87  269.84  269.80  269.75  269.71  269.88
  270.36  270.85  271.40  271.95  272.49  273.04  273.58  274.25  274.77  275.29
  276.09  276.90  277.72  278.57  279.42  280.26  281.82  283.64  285.45  287.37
  289.35  292.50  296.12  300.02  301.93  303.15  304.38  305.60  306.88  308.32
  309.77  311.48  313.75  315.17  316.50  317.47  318.40  319.33  320.26  321.25
  322.39  323.75  324.84  325.66  326.49  327.21  327.83  328.44  329.06  329.77
  330.35  330.90  331.35  331.81  331.79  331.48  331.36  331.24  331.13  331.01
  331.06  331.37  331.67  331.97  332.27  333.14  334.44  335.73  337.26  339.06
  340.89  343.41  345.93  349.12  351.32  352.44  353.57  353.96  354.49  355.32
  356.15  356.23  356.19  356.50  356.81  356.03  355.10  354.17  353.24  352.31
  351.41  349.98  348.70  347.41  346.10  344.78  343.45  342.13  340.81  338.63
  335.82  332.97  330.27  328.08  325.90  323.68  321.31  319.48  317.81  316.30
  314.93  313.57  312.19  310.87  310.77  310.77  310.77  310.67  310.02  309.36
  308.71  308.05  307.31  306.35  305.97  305.66  305.35  304.34  303.31  302.27
  301.23  300.27  299.34  298.32  297.52  296.73  295.94  295.10  294.18  293.26
  292.34  291.48  290.81  290.20  289.61  289.01  288.41  287.52  286.87  286.21
  285.45  284.54  283.63  282.71  281.79  280.87  279.37  276.39  273.02  270.40
  269.38  268.36  267.34  266.32  265.22  264.11  262.99  261.88  260.76  259.19
  257.61  256.12  254.98  253.83  252.71  251.57  250.27  248.78  247.29  245.74
  452.29  450.97  449.51  448.03  446.54  444.85  443.17  441.48  439.27  436.68
  434.08  431.49  429.51  427.77  426.04  424.30  422.57  420.83  419.20  417.57
  415.95  414.32  412.70  411.00  409.58  408.35  407.11  405.87  404.63  403.39
  402.15  400.91  399.96  399.04  398.13  397.21  396.30  395.38  394.45  393.43
  392.41  391.39  390.37  389.36  388.36  387.35  386.34  385.36  384.39  383.42
  382.45  381.49  380.42  379.07  377.71  376.36  375.02  373.69  372.35  371.01
  369.73  368.45  367.17  365.90  364.68  363.48  362.28  361.08  359.86  358.63
  357.41  356.19  354.97  353.76  352.54  351.32  350.17  349.08  347.99  346.89
  345.76  344.63  343.50  342.37  341.24  340.25  339.37  338.49  337.60  336.73
  335.87  335.01  334.14  333.28  332.42  331.56  330.71  329.97  329.23  328.49
  327.78  327.09  326.34  325.58  324.83  324.08  323.32  322.57  321.82  321.07
  320.10  319.08  318.25  317.38  316.52  315.65  314.79  313.93  313.06  312.20
  311.33  310.46  309.64  308.73  307.75  306.78  305.80  304.82  303.85  302.87
  301.90  300.92  299.84  298.74  297.64  296.54  295.44  294.35  293.35  292.47
  291.58  290.71  289.85  288.99  288.13  287.27  286.41  285.55  284.69  283.83
  282.99  282.15  281.31  280.46  279.55  278.63  277.72  276.81  276.13  275.68
  275.30  274.86  274.25  273.81  273.47  273.14  272.81  272.49  272.18  271.87
  271.53  271.19  270.85  270.18  269.33  268.35  267.37  266.38  265.47  264.67
  263.87  263.08  262.22  261.38  260.70  260.01  259.31  258.62  257.92  257.21
  256.50  255.80  255.10  254.36  253.61  252.90  252.20  251.50  250.80  249.50
  248.12  246.73  245.34  243.95  242.57  241.23  239.57  237.73  235.89  234.10
  232.32  230.57  229.10  227.95  226.84  225.59  224.34  223.11  222.16  221.21
  220.15  219.39  218.62  217.86  217.24  216.84  216.83  216.82  216.80  216.79
  216.77  217.52  218.01  218.49  218.98  219.48  220.10  220.51  220.90  221.24
  222.05  222.87  223.69  224.51  225.33  226.27  227.27  228.28  229.28  230.29
  231.81  233.77  235.72  237.76  239.83  241.84  243.78  245.67  247.55  249.43
  250.78  251.15  251.52  251.90  252.35  252.89  253.38  253.83  254.29  254.74
  255.34  255.96  256.55  257.05  257.55  257.83  258.04  258.53  259.02  259.51
  259.82  260.42  260.98  261.49  261.99  262.64  263.19  263.75  264.28  264.76
  264.98  265.19  265.46  266.05  266.64  267.12  267.30  267.47  267.84  268.22
  268.59  268.88  269.27  269.65  270.04  270.43  270.67  270.65  270.62  270.60
  270.58  270.56  270.54  270.26  269.69  269.12  268.55  268.41  268.14  267.69
  267.25  266.83  266.82  266.76  267.05  267.40  267.36  267.31  267.27  267.62
  268.10  268.51  268.89  269.42  269.94  270.46  271.00  271.73  272.42  273.23
  274.04  274.85  275.67  276.52  277.36  278.19  279.43  280.96  282.78  284.67
  287.35  290.93  294.08  296.62  299.15  301.21  302.44  303.67  305.00  306.44
  307.89  309.33  310.77  312.13  313.10  314.07  315.00  315.92  316.85  317.81
  318.68  318.94  319.42  319.91  320.39  320.94  321.71  322.47  323.24  323.99
  324.57  325.15  325.50  325.82  326.08  326.22  325.95  325.68  325.76  326.12
  327.34  327.84  328.34  328.83  329.33  330.49  331.85  333.14  334.77  336.57
  338.37  340.17  342.48  345.73  348.99  351.28  352.40  352.80  353.63  354.46
  355.28  355.29  355.38  355.69  356.00  355.26  354.33  353.40  352.47  351.55
  350.77  349.73  348.33  347.01  345.69  344.37  343.04  341.72  340.15  337.95
  335.76  333.12  330.39  328.20  326.01  323.83  321.64  319.74  318.36  316.88
  315.40  313.92  312.50  311.68  310.85  310.77  310.77  310.77  310.63  309.98
  309.33  308.66  307.79  307.48  307.17  306.86  306.28  305.25  304.21  303.17
  302.37  301.31  300.29  299.50  298.70  297.91  297.11  296.19  295.27  294.42
  293.75  293.13  292.65  291.87  291.10  290.42  289.83  289.08  288.42  287.76
  287.08  286.16  285.25  284.33  283.41  282.49  281.58  279.93  276.72  273.51
  270.72  269.70  268.68  267.66  266.55  265.43  264.34  263.37  262.26  261.00
  259.49  257.92  256.77  255.64  254.57  253.46  252.25  251.04  249.61  248.08
  452.45  451.12  449.68  448.16  446.47  444.79  443.10  441.41  439.17  436.57
  433.97  431.37  429.43  427.70  425.96  424.23  422.49  420.75  419.13  417.50
  415.88  414.17  412.45  410.74  409.36  407.98  406.69  405.45  404.21  402.97
  401.73  400.57  399.65  398.74  397.82  396.91  395.99  395.08  394.16  393.25
  392.33  391.35  390.33  389.32  388.35  387.38  386.41  385.45  384.48  383.51
  382.54  381.58  380.54  379.19  377.84  376.48  375.13  373.78  372.44  371.11
  369.81  368.54  367.30  366.10  364.90  363.70  362.50  361.29  360.09  358.88
  357.66  356.45  355.23  354.01  352.80  351.58  350.40  349.31  348.19  347.06
